"PID","zs_class","SDO","zsm","lnktfate","soli","support","impact","impact_uc","impact_wc","zs_class_1","zs_class_2","zs_class_3R","SDO_1","SDO_2","SDO_3R","SDO_4R","SDO_5","SDO_6","SDO_7R","SDO_8R","zsm_1","zsm_2","zsm_3","zsm_4","zsm_5R","zsm_6","zsm_7R","soli_1","soli_2","soli_3","soli_4","soli_5","soli_6","ideo_con","ideo_lib","ideo_demsoc","ideo_lbrtn","ideo_prog","party_id","vote_2020","vote_2024","policy","blockorder","soli_first","att_1","age","gender","race","edu","income","class","feedback"
"SS866pc",3,1.625,1.42857142857143,7,6.66666666666667,1,1,0,1,3,3,3,6,1,1,1,1,1,1,1,1,1,1,3,1,1,2,7,7,7,7,6,6,5,NA,4,NA,2,"Republican","Donald Trump","Donald Trump","debt","policy_first",0,1,40,"woman","White","GED","$20,001-$40,000","Working Class",NA
"YK457vz",5,3.25,3.42857142857143,5,5.5,4,1,-1,2,6,3,6,4,1,1,3,5,6,3,3,4,3,3,5,5,2,2,4,6,5,6,6,6,2,4,2,3,3,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",0,1,28,"woman","White","MA","$80,001-$100,000","Middle Class",NA
"PZ186qm",6,2.5,2.42857142857143,6,6.5,6,2,0,2,7,5,6,2,5,1,4,5,1,1,1,3,4,2,2,3,2,1,7,6,7,6,7,6,5,1,2,4,1,"Republican","Donald Trump","Donald Trump","weed","policy_first",0,1,59,"woman","White","GED","$40,001-$60,000","Lower Middle Class",NA
"II672ul",6,2,2.57142857142857,4,4.83333333333333,6,2,0,2,6,6,6,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,3,5,4,6,5,6,1,1,4,1,4,"Democrat","Joe Biden","Joe Biden","weed","wordlviews_first",1,1,25,"woman","White","MA","$80,001-$100,000","Middle Class",NA
"BJ344hb",2,6,3.14285714285714,5,4.83333333333333,1,-3,-1,-2,2,2,2,6,6,6,6,6,6,6,6,3,2,3,5,3,3,3,5,5,5,5,5,4,7,1,1,1,1,"Republican","Donald Trump","Donald Trump","health","wordlviews_first",0,1,64,"man","White","4yearColl","$120,001-$140,000","Middle Class","TRUMP 2024 MAGA!"
"IJ640ju",5.33333333333333,1,2.71428571428571,6,5.83333333333333,7,3,0,3,6,5,5,1,1,1,1,1,1,1,1,3,2,2,3,4,2,3,5,6,6,6,6,6,1,7,5,3,7,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",0,1,36,"woman","White","2yearColl","$20,001-$40,000","Lower Middle Class",NA
"HF224sv",5,3.125,3.28571428571429,5,5.33333333333333,6,2,0,2,5,5,5,4,3,3,3,4,3,3,2,3,3,3,3,4,3,4,4,6,5,5,6,6,1,5,4,2,5,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",0,1,33,"woman","White","MA","Over $200,000","Upper Middle Class",NA
"MS087vq",5.66666666666667,4.125,4.28571428571429,6,5.5,3,2,0,2,5,6,6,6,2,3,5,5,6,3,3,3,5,6,2,5,6,3,5,6,6,5,6,5,4,2,NA,NA,NA,"Republican","Donald Trump","Donald Trump","health","policy_first",0,1,37,"woman","White","2yearColl","$40,001-$60,000","Working Class",NA
"IQ506to",2.66666666666667,4.625,2.14285714285714,2,3,1,-4,-2,-2,3,3,2,4,4,3,5,6,6,5,4,2,2,3,2,2,2,2,3,2,3,4,4,2,5,2,3,NA,2,"Independent","I did not vote","Robert F. Kennedy Jr.","debt","policy_first",1,1,33,"man","White","MA","$120,001-$140,000","Upper Middle Class","Na"
"YY700le",5,1,1,6,6,7,3,0,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,1,7,7,2,7,"Independent","Joe Biden","Joe Biden","weed","wordlviews_first",0,1,56,"woman","White","GED","$40,001-$60,000","Lower Middle Class",NA
"JC897nr",7,1.75,4.71428571428571,7,7,7,3,0,3,7,7,7,1,1,1,1,7,1,1,1,5,6,1,5,6,5,5,7,7,7,7,7,7,1,7,7,6,7,"Independent","Joe Biden","Joe Biden","health","wordlviews_first",0,1,37,"woman","White","GED","$0-$20,000","Lower Class","N/A"
"LO784xk",6.33333333333333,3.75,2.71428571428571,6,6.16666666666667,4,2,1,1,7,7,5,6,5,2,2,4,6,4,1,2,2,3,4,2,3,3,6,7,6,6,5,7,7,1,1,1,1,"Republican","Donald Trump","Donald Trump","debt","wordlviews_first",0,1,43,"woman","White","GED","$180,001-$200,000","Middle Class",NA
"QA382om",7,1.875,3.57142857142857,7,7,7,2,-1,3,7,7,7,2,1,1,1,2,1,3,4,4,3,2,4,4,4,4,7,7,7,7,7,7,1,1,4,2,4,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",1,1,29,"woman","White","GED","$80,001-$100,000","Working Class",NA
"HS345cp",6.66666666666667,1,3,6,6.66666666666667,7,4,1,3,7,6,7,1,1,1,1,1,1,1,1,3,2,4,3,4,2,3,6,7,6,7,7,7,1,6,7,1,7,"Democrat","Joe Biden","Joe Biden","debt","policy_first",0,1,36,"woman","White","2yearColl","$120,001-$140,000","Lower Middle Class",NA
"ON997hg",4,3.25,3.14285714285714,4,6,6,5,3,2,3,5,4,6,5,2,3,3,3,3,1,2,2,2,6,2,2,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,"Independent","I did not vote","Donald Trump","climate","wordlviews_first",0,1,25,"man","Black or African American","4yearColl","$80,001-$100,000","Upper Middle Class",NA
"LW546wo",7,1,3.85714285714286,7,7,7,6,3,3,7,7,7,1,1,1,1,1,1,1,1,6,4,4,1,4,4,4,7,7,7,7,7,7,1,3,7,1,7,"Independent","I did not vote","Other","health","wordlviews_first",0,1,29,"man","White","MA","$20,001-$40,000","Working Class",NA
"EY891wm",4,1.625,4,7,5.66666666666667,6,4,2,2,4,4,4,3,2,1,1,2,2,1,1,4,4,4,4,4,4,4,7,7,6,4,4,6,5,7,6,6,7,"Democrat","Joe Biden","Joe Biden","housing","policy_first",1,1,35,"man","White","MA","Over $200,000","Upper Middle Class",NA
"BH467fc",3,4.125,3,6,5.5,3,0,1,-1,3,3,3,6,2,3,2,6,6,6,2,2,3,3,6,2,3,2,6,6,6,6,6,3,5,2,2,6,2,"Independent","Third-party candidate","Other","climate","policy_first",0,1,33,"man","White","4yearColl","$60,001-$80,000","Middle Class",NA
"IA069ui",6.33333333333333,1.25,1.28571428571429,5,7,7,2,-1,3,7,5,7,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,7,7,7,7,7,7,1,7,7,3,NA,"Democrat","Joe Biden","Joe Biden","climate","policy_first",0,1,26,"woman","White","4yearColl","$60,001-$80,000","Middle Class",NA
"HG723ml",5,1,2.14285714285714,6,6,7,2,1,1,5,5,5,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,6,6,6,6,6,6,2,4,2,2,4,"Democrat","Joe Biden","Joe Biden","housing","wordlviews_first",0,1,39,"man","White","4yearColl","$60,001-$80,000","Lower Middle Class",NA
"BU705df",2.33333333333333,1,3.14285714285714,6,6.16666666666667,7,4,1,3,2,2,3,1,1,1,1,1,1,1,1,2,2,2,2,6,2,6,6,6,6,6,7,6,1,NA,4,NA,7,"Democrat","Joe Biden","Joe Biden","climate","wordlviews_first",0,1,26,"woman","Black or African American","GED","$0-$20,000","Lower Class",NA
"ZX790hu",7,1.75,2.57142857142857,7,7,7,3,0,3,7,7,7,1,1,7,1,1,1,1,1,2,5,2,2,4,1,2,7,7,7,7,7,7,1,7,7,1,7,"Democrat","Joe Biden","Joe Biden","minwage","policy_first",0,1,33,"man","White","GED","$60,001-$80,000","Lower Middle Class",NA
"MH295at",3,2.25,3.14285714285714,5,5.83333333333333,3,0,-2,2,3,3,3,2,2,2,4,2,2,2,2,3,3,3,4,3,3,3,6,6,6,5,6,6,1,6,NA,NA,4,"Democrat","Joe Biden","Joe Biden","debt","policy_first",1,1,37,"man","Black or African American","GED","$20,001-$40,000","Working Class",NA
"CJ444py",5,3.5,5,5,5.66666666666667,5,1,1,0,6,5,4,5,5,3,3,7,2,2,1,6,6,4,5,2,7,5,5,7,6,5,6,5,5,2,4,2,3,"Democrat","Joe Biden","Joe Biden","weed","policy_first",0,1,27,"woman","White","4yearColl","$60,001-$80,000","Upper Middle Class","Good survey"
"JW703wm",2.33333333333333,3.125,2.85714285714286,5,5.5,6,5,2,3,2,3,2,6,2,3,1,6,5,1,1,3,3,2,3,3,3,3,5,6,5,6,6,5,5,1,1,2,1,"Independent","Donald Trump","Donald Trump","housing","policy_first",0,1,72,"woman","White","2yearColl","$40,001-$60,000","Lower Middle Class",NA
"AO686ls",5,2.125,2.28571428571429,6,5.83333333333333,6,2,1,1,5,5,5,2,1,1,1,5,4,2,1,2,2,1,2,3,2,4,6,6,4,6,7,6,4,4,4,4,3,"Independent","I did not vote","Other","weed","policy_first",0,1,32,"woman","White","GED","$0-$20,000","Lower Middle Class",NA
"GQ418tf",6,1.75,2.14285714285714,6,6,7,1,0,1,6,6,6,1,1,1,1,7,1,1,1,2,2,2,2,3,2,2,6,6,6,6,6,6,1,6,7,1,6,"Independent","Joe Biden","Joe Biden","debt","policy_first",0,1,60,"man","White","PHD","$60,001-$80,000","Middle Class",NA
"LR864cz",5,2.375,2.28571428571429,4,6.83333333333333,3,-4,-1,-3,5,5,5,3,3,1,2,5,3,1,1,2,2,2,4,2,2,2,7,6,7,7,7,7,1,3,3,2,2,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",0,1,41,"man","multiracial","4yearColl","$140,001-$160,000","Upper Middle Class",NA
"CR477nd",3.33333333333333,1.125,4.71428571428571,6,6.33333333333333,3,0,-1,1,3,4,3,1,2,1,1,1,1,1,1,5,5,4,5,5,6,3,6,7,6,7,6,6,1,6,6,5,6,"Democrat","Joe Biden","Joe Biden","weed","wordlviews_first",0,1,30,"woman","Black or African American","4yearColl","$40,001-$60,000","Lower Middle Class","I had a good time completing this study."
"MG164mj",5,2.125,4.42857142857143,4,5.66666666666667,7,3,0,3,5,5,5,1,1,1,2,4,4,2,2,4,4,5,5,4,5,4,5,6,5,6,6,6,NA,NA,2,NA,2,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",0,1,25,"man","Hispanic, Latino, or Spanish origin","GED","$20,001-$40,000","Working Class",NA
"BO352aq",7,1,2.28571428571429,7,7,5,1,0,1,7,7,7,1,1,1,1,1,1,1,1,3,1,1,1,2,2,6,7,7,7,7,7,7,1,1,4,1,4,"Independent","I did not vote","I will not vote","housing","policy_first",0,1,39,"man","White","GED","$20,001-$40,000","Lower Class",NA
"SQ038ft",5.33333333333333,1.75,2.28571428571429,6,5.83333333333333,7,3,2,1,5,6,5,1,1,1,1,7,1,1,1,2,2,1,5,2,2,2,6,6,6,5,6,6,1,4,1,2,3,"Independent","I did not vote","Joe Biden","debt","policy_first",0,1,30,"man","Hispanic, Latino, or Spanish origin","4yearColl","$40,001-$60,000","Lower Middle Class",NA
"PW525ef",5,1.125,2.57142857142857,6,6,6,4,1,3,5,5,5,1,1,1,1,2,1,1,1,3,2,2,3,3,2,3,6,7,6,6,5,6,1,6,3,2,4,"Democrat","Joe Biden","Joe Biden","health","policy_first",0,1,32,"man","White","GED","$160,001-$180,000","Upper Middle Class",NA
"PQ264km",1.66666666666667,1.125,1.71428571428571,5,6,3,1,-1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,5,1,1,1,6,7,6,6,5,6,4,2,1,2,5,"Republican","Joe Biden","Joe Biden","climate","wordlviews_first",1,1,31,"man","White","4yearColl","$80,001-$100,000","Middle Class",NA
"YB697xf",6.66666666666667,1.875,5.14285714285714,6,6,7,3,0,3,7,6,7,2,4,1,1,2,2,2,1,5,6,2,5,7,6,5,6,7,5,6,7,5,3,5,NA,3,4,"Independent","Joe Biden","Joe Biden","health","wordlviews_first",1,1,30,"woman","White","2yearColl","$60,001-$80,000","Lower Middle Class","none"
"BV658pd",4.33333333333333,1,1,7,7,7,3,0,3,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,3,4,6,6,5,"Democrat","Joe Biden","Robert F. Kennedy Jr.","debt","policy_first",0,1,50,"woman","Black or African American","GED","$40,001-$60,000","Working Class",NA
"EY354xa",6,1.25,5.42857142857143,5,5.5,7,3,0,3,7,7,4,1,2,1,1,2,1,1,1,6,6,2,7,5,6,6,6,6,4,6,6,5,NA,NA,NA,NA,NA,"Independent","I did not vote","I will not vote","health","wordlviews_first",0,1,36,"woman","multiracial",NA,NA,"Lower Class",NA
"EA769dx",7,2.5,4.71428571428571,7,7,5,2,0,2,7,7,7,4,1,2,1,5,3,3,1,5,5,3,5,6,6,3,7,7,7,7,7,7,2,NA,NA,NA,2,"Independent","Donald Trump","Joe Biden","housing","wordlviews_first",0,1,34,"woman","White","4yearColl","$20,001-$40,000","Lower Middle Class",NA
"LT176on",4.66666666666667,2,1.28571428571429,7,7,6,0,-1,1,7,5,2,1,2,2,1,7,1,1,1,1,1,2,2,1,1,1,7,7,7,7,7,7,1,4,5,2,4,"Democrat","Joe Biden","Joe Biden","housing","wordlviews_first",0,1,35,"woman","White","4yearColl","$20,001-$40,000","Lower Middle Class",NA
"KY453fv",3.66666666666667,5.875,3.42857142857143,4,4.33333333333333,7,6,3,3,4,3,4,6,6,6,5,6,6,6,6,4,3,4,4,3,3,3,4,4,5,4,5,4,6,1,1,2,4,"Republican","Donald Trump","Donald Trump","health","wordlviews_first",1,1,45,"man","White","MA","$120,001-$140,000","Middle Class",NA
"BK318ii",6.33333333333333,1,2.42857142857143,7,6.16666666666667,7,3,0,3,6,7,6,1,1,1,1,1,1,1,1,2,2,2,5,2,2,2,6,7,6,6,6,6,2,4,4,5,NA,"Democrat","I did not vote","I will not vote","health","wordlviews_first",1,1,22,"man","Black or African American","GED","$0-$20,000","Lower Class",NA
"HB352xa",3.66666666666667,4.5,3.14285714285714,4,4.16666666666667,2,-3,-2,-1,4,4,3,4,4,4,4,6,4,6,4,3,3,2,4,3,4,3,4,5,4,5,5,2,5,2,1,3,1,"Independent","Donald Trump","Donald Trump","health","wordlviews_first",0,1,25,"man","White","GED","$80,001-$100,000","Middle Class",NA
"VH461qe",4.66666666666667,4.125,3.57142857142857,5,3.83333333333333,3,2,0,2,4,5,5,4,5,3,3,5,5,5,3,3,4,3,5,3,4,3,3,3,4,3,5,5,5,2,1,4,2,"Republican","Joe Biden","Donald Trump","minwage","wordlviews_first",1,1,46,"woman","Asian","4yearColl","$160,001-$180,000","Lower Middle Class",NA
"BF789ri",4,2.5,3.57142857142857,7,6.16666666666667,7,4,2,2,4,5,3,4,3,2,3,3,2,2,1,3,4,4,4,2,4,4,6,6,6,6,7,6,3,3,NA,NA,3,"Democrat","I did not vote","I will not vote","housing","policy_first",0,1,25,"man","White","4yearColl","$80,001-$100,000","Working Class",NA
"WH993eo",6,1.75,1.14285714285714,7,7,7,3,0,3,6,6,6,1,1,1,1,7,1,1,1,1,1,1,2,1,1,1,7,7,7,7,7,7,1,7,5,4,7,"Independent","Joe Biden","Joe Biden","climate","policy_first",0,1,69,"woman","White","4yearColl","$40,001-$60,000","Upper Middle Class",NA
"UM404gl",7,1.25,5.14285714285714,6,7,6,-1,-3,2,7,7,7,1,1,1,1,3,1,1,1,6,4,4,4,7,5,6,7,7,7,7,7,7,1,2,7,1,5,"Democrat","Joe Biden","Joe Biden","housing","policy_first",1,1,44,"man","White","2yearColl","$100,001-$120,000","Working Class",NA
"ZG302gl",7,3.5,3.28571428571429,7,6,2,0,1,-1,7,7,7,6,1,5,2,6,3,2,3,3,3,3,5,3,3,3,6,6,6,6,6,6,6,1,1,4,1,"Republican","Donald Trump","Donald Trump","health","policy_first",0,1,27,"woman","Asian","4yearColl","$120,001-$140,000","Lower Middle Class",NA
"AC193tj",3.66666666666667,2.875,2.42857142857143,5,5.83333333333333,5,2,0,2,5,3,3,2,4,2,3,4,4,2,2,2,2,2,5,2,2,2,6,6,6,6,6,5,2,4,2,NA,3,"Independent","I did not vote","Joe Biden","debt","wordlviews_first",0,1,35,"woman","Asian","MA","$40,001-$60,000","Lower Middle Class",NA
"KO060yu",7,1,4.71428571428571,6,7,7,3,0,3,7,7,7,1,1,1,1,1,1,1,1,5,6,4,2,6,5,5,7,7,7,7,7,7,1,6,6,1,6,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",1,1,32,"woman","White","4yearColl","$60,001-$80,000","Middle Class",NA
"ZQ993wt",4,1,3.57142857142857,6,6.16666666666667,6,3,1,2,5,5,2,1,1,1,1,1,1,1,1,2,6,2,6,3,4,2,6,6,7,6,6,6,2,6,3,4,6,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",1,1,31,"man","Black or African American","4yearColl","$60,001-$80,000","Middle Class",NA
"GJ285ra",4.66666666666667,2.5,3.57142857142857,6,5.66666666666667,4,1,-2,3,5,5,4,7,1,1,1,4,3,2,1,4,4,4,6,2,3,2,6,6,4,5,6,7,4,NA,3,NA,5,"Independent","Third-party candidate","I will not vote","housing","wordlviews_first",1,1,20,"man","multiracial","2yearColl","$40,001-$60,000","Lower Middle Class",NA
"VE254yg",3,1.5,2.14285714285714,5,5.33333333333333,6,0,-1,1,3,3,3,1,1,1,1,5,1,1,1,2,2,1,3,3,2,2,6,5,6,5,6,4,7,1,1,2,2,"Republican","Donald Trump","Donald Trump","climate","wordlviews_first",0,1,53,"woman","White","4yearColl","$40,001-$60,000","Lower Middle Class","none"
"BH904bo",6,1.625,3,5,6,6,1,0,1,6,6,6,2,3,1,1,2,2,1,1,3,4,3,3,2,4,2,6,6,6,6,6,6,NA,NA,NA,NA,NA,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",0,1,40,"woman","White","MA","$140,001-$160,000","Middle Class",NA
"EF731fn",3.33333333333333,2.5,2.28571428571429,6,6.83333333333333,1,0,2,-2,4,2,4,2,1,1,1,4,5,5,1,2,2,2,4,2,2,2,7,7,7,7,7,6,3,1,3,1,2,"Independent","Joe Biden","Other","weed","policy_first",0,1,41,"woman","Black or African American","2yearColl","$60,001-$80,000","Lower Middle Class",NA
"LI195rk",5,3.125,3.42857142857143,6,5.83333333333333,6,4,1,3,5,5,5,5,3,3,4,2,3,3,2,4,3,4,4,3,3,3,5,6,6,6,6,6,4,4,4,4,4,"Independent","Joe Biden","Donald Trump","weed","policy_first",0,1,30,"woman","White","4yearColl","$100,001-$120,000","Middle Class",NA
"UT149th",5,2.75,1.85714285714286,6,6.16666666666667,7,1,-1,2,5,5,5,5,1,1,1,6,4,2,2,2,2,2,2,1,2,2,6,6,6,6,7,6,1,4,6,3,5,"Independent","Joe Biden","Joe Biden","debt","policy_first",0,1,30,"man","multiracial","4yearColl","$40,001-$60,000","Lower Class",NA
"HJ527mq",3.33333333333333,1.125,3,7,6.16666666666667,5,-1,0,-1,4,3,3,1,1,1,1,2,1,1,1,3,3,3,5,2,3,2,5,6,6,6,7,7,2,2,4,6,6,"Independent","Joe Biden","Other","weed","policy_first",1,1,34,"woman","Black or African American","GED","$20,001-$40,000","Working Class","Thank you for having me, this is an interesting study to think about. I just wanted to add toward the prompts speaking on how if the wealthy become richer it would be at the expense or loss of the working class. I wanted to add that, in that particular part, I feel that the reason the working class struggle so much isn't due to others being rich/richer, but because they are underpaid for their service and work. Alot of the working class are hard workers, but they are barely getting paid for their time and service. I think its what make it hard for them to climb the ladder of those who are more wealthy. 

Have a nice day and good luck."
"GJ252is",4,3.25,4.14285714285714,4,4.33333333333333,4,0,0,0,4,4,4,5,4,2,3,6,3,2,1,4,4,4,5,4,4,4,5,5,4,4,4,4,3,3,5,3,3,"Democrat","I did not vote","I will not vote","weed","policy_first",1,1,37,"man","White","4yearColl","$40,001-$60,000","Middle Class",NA
"NY250ai",4.66666666666667,4.25,2.57142857142857,6,5.5,2,1,2,-1,5,4,5,5,4,2,4,6,6,5,2,1,4,4,5,1,2,1,5,6,5,5,7,5,5,1,1,5,1,"Independent","I did not vote","Donald Trump","debt","wordlviews_first",0,1,48,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$20,001-$40,000","Middle Class",NA
"OP709sn",6,1.5,2.85714285714286,4,5,5,1,-1,2,6,6,6,1,1,1,1,2,2,2,2,3,3,2,3,3,3,3,5,5,5,5,6,4,4,1,2,3,1,"Republican","Donald Trump","I will not vote","minwage","policy_first",0,1,38,"woman","White","GED","$80,001-$100,000","Lower Middle Class",NA
"VN727ky",5,2.125,3,5,6.83333333333333,7,2,-1,3,6,3,6,3,1,1,1,5,3,2,1,4,4,1,3,1,2,6,6,7,7,7,7,7,3,3,7,3,NA,"Democrat","Third-party candidate","I will not vote","minwage","wordlviews_first",1,1,23,"woman","Black or African American","2yearColl","$20,001-$40,000","Working Class",NA
"YE619bk",3,2.875,3,5,4.83333333333333,2,2,0,2,3,3,3,3,2,3,3,4,3,3,2,3,3,3,3,3,3,3,5,5,5,5,5,4,4,3,3,3,3,"Republican","I did not vote","Robert F. Kennedy Jr.","debt","wordlviews_first",0,1,71,"woman","White","MA","$140,001-$160,000","Lower Middle Class",NA
"HV847ox",4.33333333333333,1.125,3,6,6,7,3,0,3,5,4,4,1,1,1,1,2,1,1,1,4,3,3,3,2,2,4,6,7,6,6,6,5,2,6,6,2,3,"Democrat","Joe Biden","Joe Biden","weed","policy_first",0,1,30,"man","Black or African American","4yearColl","$40,001-$60,000","Lower Middle Class",NA
"ZY972sl",4,1.75,1.57142857142857,7,7,7,3,0,3,4,4,4,1,1,1,1,7,1,1,1,1,1,2,4,1,1,1,7,7,7,7,7,7,1,7,6,4,7,"Democrat","Joe Biden","Joe Biden","weed","policy_first",0,1,41,"man","Hispanic, Latino, or Spanish origin","4yearColl","$120,001-$140,000","Middle Class",NA
"OU473oj",4.33333333333333,3.875,4.14285714285714,5,4.66666666666667,5,3,2,1,5,5,3,4,4,4,3,5,4,4,3,4,4,4,4,4,5,4,5,5,6,4,4,4,5,4,6,3,5,"Democrat","I did not vote","I will not vote","debt","policy_first",1,1,40,"woman","White","4yearColl","$40,001-$60,000","Upper Middle Class",NA
"NC787pm",3.66666666666667,3.25,2.85714285714286,6,5.33333333333333,7,4,1,3,4,4,3,5,4,2,2,4,5,2,2,3,4,2,4,2,3,2,5,6,5,4,6,6,5,4,4,4,5,"Independent","I did not vote","Donald Trump","debt","wordlviews_first",0,1,53,"woman","White","4yearColl","$20,001-$40,000","Working Class","I don't have any comments"
"AS279db",2.66666666666667,5.125,1.42857142857143,5,3.16666666666667,1,-3,0,-3,2,2,4,5,6,2,4,6,6,7,5,1,1,1,3,1,1,2,4,1,4,4,5,1,3,2,1,7,1,"Independent","I did not vote","I will not vote","minwage","wordlviews_first",0,1,44,"man","Hispanic, Latino, or Spanish origin","GED","$20,001-$40,000","Lower Class","Many of the questions you ask in the beginning of the survey are far too open to interpretation. For example: you do not specify about how equality should be promoted. There is a big difference between believing group equality should be sought after by changing a culture through peaceful ways, such as by education, or by the use of force, as in the use of law."
"YU202kk",2.33333333333333,1,2.14285714285714,6,6.16666666666667,7,2,-1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,6,6,7,7,5,6,1,7,6,7,5,"Democrat","Joe Biden","Joe Biden","climate","wordlviews_first",1,1,35,"woman","White","GED","$20,001-$40,000","Lower Middle Class","none, tysm"
"ZC318yz",2.66666666666667,2.625,1.14285714285714,7,5.66666666666667,1,-4,-2,-2,3,2,3,1,1,1,1,6,6,3,2,1,1,1,2,1,1,1,5,5,6,6,6,6,5,1,1,6,1,"Republican","Donald Trump","Donald Trump","minwage","wordlviews_first",0,1,43,"man","White","2yearColl","$60,001-$80,000","Lower Middle Class",NA
"GX198lk",4.33333333333333,4.25,4.71428571428571,6,5.83333333333333,1,-2,0,-2,4,5,4,5,6,3,3,5,6,4,2,4,5,5,6,4,6,3,4,7,6,5,7,6,5,5,5,5,3,"Republican","Donald Trump","Donald Trump","climate","policy_first",0,1,40,"man","American Indian or Alaska Native","GED","$40,001-$60,000","Middle Class",NA
"LD715ct",5,1,4.57142857142857,5,5.16666666666667,6,2,0,2,5,5,5,1,1,1,1,1,1,1,1,5,5,2,5,5,5,5,4,6,5,5,5,6,1,7,6,2,6,"Democrat","Joe Biden","Joe Biden","debt","policy_first",0,1,56,"woman","White","PHD","Over $200,000","Upper Middle Class","I think the one person winning at the expense of another idea is a feature of capitalism, so that's the way it is, but not the way it has to be. Stating that I believe these things to be true just means that it is a function of our current system, not that I think they are inherently or necessarily true."
"UT157ag",5.33333333333333,2.75,3,7,6.16666666666667,4,-1,-1,0,5,5,6,5,1,1,1,6,4,3,1,3,3,2,4,3,2,4,7,6,6,7,6,5,6,1,1,5,2,"Republican","Donald Trump","Donald Trump","housing","wordlviews_first",0,1,44,"man","White","GED","$40,001-$60,000","Lower Middle Class","n/a"
"JC161cb",2,4,1.28571428571429,3,4.66666666666667,5,2,0,2,2,2,2,5,1,4,2,6,6,7,1,1,1,1,2,2,1,1,4,5,5,4,6,4,5,1,1,4,1,"Republican","Donald Trump","Donald Trump","weed","policy_first",0,1,61,"man","White","MA","$120,001-$140,000","Upper Middle Class",NA
"FL320fd",6,1.125,2.14285714285714,5,5.83333333333333,7,5,2,3,6,6,6,1,1,1,1,1,1,2,1,2,2,3,3,2,1,2,5,6,6,6,6,6,1,7,2,2,2,"Democrat","Joe Biden","Joe Biden","weed","policy_first",0,1,56,"woman","White","4yearColl","$40,001-$60,000","Middle Class","Thank you"
"FW006uk",6.33333333333333,3.125,4.71428571428571,4,5.66666666666667,3,0,-1,1,7,6,6,4,3,2,5,4,3,3,1,5,5,3,5,5,5,5,4,6,6,6,6,6,1,3,3,2,3,"Independent","Joe Biden","Other","climate","wordlviews_first",1,1,34,"man","White","4yearColl","$100,001-$120,000","Middle Class",NA
"BJ222hu",7,1.125,3,6,6.83333333333333,4,1,0,1,7,7,7,1,1,1,1,2,1,1,1,3,3,2,4,3,3,3,7,7,7,7,7,6,3,3,3,3,4,"Democrat","Joe Biden","Joe Biden","weed","wordlviews_first",0,1,46,"woman","Middle Eastern or North African","2yearColl","$180,001-$200,000","Middle Class",NA
"KZ757cn",3,3.875,3,5,5,7,2,0,2,3,3,3,4,4,3,3,5,4,4,4,3,3,3,3,3,3,3,5,5,5,5,5,5,2,5,5,3,5,"Democrat","I did not vote","I will not vote","climate","wordlviews_first",0,1,67,"woman","White","GED","$20,001-$40,000","Middle Class",NA
"LJ703rk",3,3.375,2,5,4.16666666666667,1,-4,-2,-2,3,3,3,2,6,1,5,4,4,4,1,2,2,1,3,2,2,2,5,4,4,4,4,4,3,1,1,4,1,"Republican","Donald Trump","Donald Trump","climate","wordlviews_first",0,1,42,"man","Asian","2yearColl","$40,001-$60,000","Lower Middle Class",NA
"RA293sq",6,1.875,3.85714285714286,6,5.33333333333333,3,0,-2,2,6,6,6,4,1,2,2,2,1,2,1,4,5,2,2,5,6,3,5,6,6,4,6,5,1,3,4,2,5,"Democrat","Joe Biden","Joe Biden","climate","policy_first",0,1,24,"man","White","MA","$100,001-$120,000","Upper Middle Class",NA
"JY761sq",4.66666666666667,1,4.71428571428571,7,7,7,0,-2,2,6,2,6,1,1,1,1,1,1,1,1,5,5,3,5,5,5,5,7,7,7,7,7,7,2,6,7,2,7,"Democrat","Joe Biden","Joe Biden","housing","policy_first",1,1,43,"man","White","MA","$80,001-$100,000","Lower Middle Class",NA
"WJ108fg",6,2,2,5,6.83333333333333,6,3,0,3,6,6,6,2,2,2,4,2,2,1,1,1,2,1,4,3,2,1,6,7,7,7,7,7,NA,6,4,NA,5,"Democrat","Joe Biden","Joe Biden","housing","wordlviews_first",1,1,26,"woman","multiracial","4yearColl","$60,001-$80,000","Middle Class",NA
